,id_labels,pred
1810,1698055_y29,0.8578608
1811,1698055_y30,0.7943501
1812,1698055_y31,0.8075044
1813,1698055_y32,0.68255424
1814,1698055_y33,0.33455
1815,1698056_y1,1.1863815
1816,1698056_y2,0.9420769
1817,1698056_y3,0.8843242
1818,1698056_y4,0.55058426
1819,1698056_y5,0.9313662
1820,1698056_y6,0.7805654
1821,1698056_y7,0.8422057
1822,1698056_y8,1.0503492
1823,1698056_y9,0.72007805
1824,1698056_y10,0.05427293
1825,1698056_y11,0.46894333
1826,1698056_y12,0.7987993
1827,1698056_y13,0.20772634
1828,1698056_y14,0.5942677
1829,1698056_y15,1.0080509
1830,1698056_y16,0.27029666
1831,1698056_y17,0.78738666
1832,1698056_y18,0.7277533
1833,1698056_y19,0.6870871
1834,1698056_y20,0.6115257
1835,1698056_y21,1.0813118
1836,1698056_y22,0.52300906
1837,1698056_y23,0.82303685
1838,1698056_y24,1.1410307
1839,1698056_y25,0.38839287
1840,1698056_y26,-0.07055062
1841,1698056_y27,0.99241745
1842,1698056_y28,0.26774287
1843,1698056_y29,0.308455
1844,1698056_y30,0.728441
1845,1698056_y31,1.0390701
1846,1698056_y32,0.39838812
1847,1698056_y33,-0.13145433
1848,1698057_y1,0.072612256
1849,1698057_y2,0.07612316
1850,1698057_y3,0.14782697
1851,1698057_y4,0.7202049
1852,1698057_y5,0.8023448
1853,1698057_y6,1.040638
1854,1698057_y7,0.13373768
1855,1698057_y8,1.0707792
1856,1698057_y9,0.732009
1857,1698057_y10,0.7311245
1858,1698057_y11,0.6735678
1859,1698057_y12,0.36712438
1860,1698057_y13,0.015813634
1861,1698057_y14,0.62270856
1862,1698057_y15,0.6520763
1863,1698057_y16,0.7085188
1864,1698057_y17,0.17064188
1865,1698057_y18,1.1204046
1866,1698057_y19,0.84073395
1867,1698057_y20,0.6482415
1868,1698057_y21,-0.011826508
1869,1698057_y22,1.0265793
1870,1698057_y23,0.46522754
1871,1698057_y24,0.09831272
1872,1698057_y25,1.0614575
1873,1698057_y26,0.3633693
1874,1698057_y27,0.5796344
1875,1698057_y28,0.7543564
1876,1698057_y29,0.8015809
1877,1698057_y30,1.1052977
1878,1698057_y31,0.9200874
1879,1698057_y32,0.6642343
1880,1698057_y33,0.62951785
1881,1698058_y1,0.85317653
1882,1698058_y2,0.05786819
1883,1698058_y3,0.51477486
1884,1698058_y4,1.0072112
1885,1698058_y5,0.9989111
1886,1698058_y6,0.27903318
1887,1698058_y7,0.77086604
1888,1698058_y8,0.8404595
1889,1698058_y9,0.50434446
1890,1698058_y10,0.4249532
1891,1698058_y11,0.08526264
1892,1698058_y12,0.887934
1893,1698058_y13,0.18029957
1894,1698058_y14,0.5523084
1895,1698058_y15,0.05644798
1896,1698058_y16,0.75230825
1897,1698058_y17,1.2160246
1898,1698058_y18,0.21990411
1899,1698058_y19,0.13220629
1900,1698058_y20,0.08339467
1901,1698058_y21,0.9715392
1902,1698058_y22,0.9096375
1903,1698058_y23,0.7175077
1904,1698058_y24,0.11822256
1905,1698058_y25,0.31383747
1906,1698058_y26,0.93146
1907,1698058_y27,0.3359589
1908,1698058_y28,0.8784575
1909,1698058_y29,0.7035277
1910,1698058_y30,0.77771384
1911,1698058_y31,0.07505114
1912,1698058_y32,0.896357
1913,1698058_y33,0.9784789
1914,1698059_y1,0.6413613
1915,1698059_y2,0.033099145
1916,1698059_y3,0.9698764
1917,1698059_y4,0.9777552
1918,1698059_y5,0.04346756
1919,1698059_y6,0.99022937
1920,1698059_y7,1.0010443
1921,1698059_y8,0.8674084
1922,1698059_y9,0.24937488
1923,1698059_y10,0.8119638
1924,1698059_y11,0.6524791
1925,1698059_y12,0.5846309
1926,1698059_y13,0.25066426
1927,1698059_y14,0.71499115
1928,1698059_y15,0.7967149
1929,1698059_y16,1.0053948
1930,1698059_y17,0.09368423
1931,1698059_y18,0.26641732
1932,1698059_y19,0.114144534
1933,1698059_y20,0.6263641
1934,1698059_y21,0.13845739
1935,1698059_y22,0.70407605
1936,1698059_y23,0.9339557
1937,1698059_y24,0.9070784
1938,1698059_y25,0.001247901
1939,1698059_y26,-0.029583037
1940,1698059_y27,0.66617113
1941,1698059_y28,0.1321252
1942,1698059_y29,0.7693255
1943,1698059_y30,1.01413
1944,1698059_y31,-0.036948103
1945,1698059_y32,0.19025016
1946,1698059_y33,1.1077474
1947,1698060_y1,0.8387719
1948,1698060_y2,0.7437105
1949,1698060_y3,0.7196
1950,1698060_y4,0.24127257
1951,1698060_y5,0.11505079
1952,1698060_y6,0.9836406
1953,1698060_y7,-0.0048369374
1954,1698060_y8,0.14040777
1955,1698060_y9,0.7061072
1956,1698060_y10,1.0108436
1957,1698060_y11,-0.008067576
1958,1698060_y12,0.38199905
1959,1698060_y13,0.32343748
1960,1698060_y14,0.7560905
1961,1698060_y15,0.90661675
1962,1698060_y16,0.13742062
1963,1698060_y17,0.9266146
1964,1698060_y18,0.82901204
1965,1698060_y19,0.95474863
1966,1698060_y20,0.35313404
1967,1698060_y21,0.5378425
1968,1698060_y22,0.0058561084
1969,1698060_y23,0.7256164
1970,1698060_y24,0.19238584
1971,1698060_y25,1.036435
1972,1698060_y26,1.0254308
1973,1698060_y27,0.62798095
1974,1698060_y28,0.20812541
1975,1698060_y29,0.060877353
1976,1698060_y30,0.9992403
1977,1698060_y31,0.3900677
1978,1698060_y32,0.7185449
1979,1698060_y33,0.8391166
1980,1698061_y1,0.9902095
1981,1698061_y2,0.87049866
1982,1698061_y3,0.10339838
1983,1698061_y4,1.0141044
1984,1698061_y5,0.09854256
1985,1698061_y6,0.55741405
1986,1698061_y7,0.25072402
1987,1698061_y8,0.63855225
1988,1698061_y9,0.7343745
1989,1698061_y10,0.8231124
1990,1698061_y11,0.13053252
1991,1698061_y12,0.6369667
1992,1698061_y13,0.400846
1993,1698061_y14,0.7244113
1994,1698061_y15,0.22425514
1995,1698061_y16,0.44777134
1996,1698061_y17,0.23323777
1997,1698061_y18,1.0162112
1998,1698061_y19,0.9331683
1999,1698061_y20,0.48656937
